60.022,0.714,3.813,0.895,137.505,-68.563,153.651,0,333.637,0,57.655,2.665,13.75,"60.022	0.714	3.813	0.895	137.505	-68.563	153.651	0.000	333.637	0.000	57.655	2.665	13.750"
60.022,0.716,3.804,0.895,137.503,-68.637,153.682,0,333.756,0,57.658,2.665,13.75,"60.022	0.716	3.804	0.895	137.503	-68.637	153.682	0.000	333.756	0.000	57.658	2.665	13.750"
60.022,0.717,3.794,0.895,137.587,-68.657,153.766,0,333.594,0,57.66,2.667,13.758,"60.022	0.717	3.794	0.895	137.587	-68.657	153.766	0.000	333.594	0.000	57.660	2.667	13.758"
60.022,0.717,3.809,0.895,137.896,-68.535,153.988,0,333.669,0,57.659,2.671,13.789,"60.022	0.717	3.809	0.895	137.896	-68.535	153.988	0.000	333.669	0.000	57.659	2.671	13.789"
60.023,0.718,3.8,0.895,137.901,-68.572,154.009,0,333.672,0,57.662,2.671,13.79,"60.023	0.718	3.800	0.895	137.901	-68.572	154.009	0.000	333.672	0.000	57.662	2.671	13.790"
60.023,0.714,3.794,0.895,137.927,-68.561,154.027,0,333.571,0,57.664,2.671,13.792,"60.023	0.714	3.794	0.895	137.927	-68.561	154.027	0.000	333.571	0.000	57.664	2.671	13.792"
60.023,0.714,3.794,0.895,137.927,-68.561,154.027,0,333.571,0,57.664,2.671,13.792,"60.023	0.714	3.794	0.895	137.927	-68.561	154.027	0.000	333.571	0.000	57.664	2.671	13.792"
60.022,0.713,3.783,0.895,138.034,-68.624,154.152,0,333.687,0,57.663,2.673,13.803,"60.022	0.713	3.783	0.895	138.034	-68.624	154.152	0.000	333.687	0.000	57.663	2.673	13.803"
60.023,0.717,3.777,0.895,138.117,-68.834,154.319,0,333.636,0,57.662,2.676,13.811,"60.023	0.717	3.777	0.895	138.117	-68.834	154.319	0.000	333.636	0.000	57.662	2.676	13.811"
60.024,0.714,3.761,0.895,138.254,-68.918,154.479,0,333.593,0,57.656,2.679,13.825,"60.024	0.714	3.761	0.895	138.254	-68.918	154.479	0.000	333.593	0.000	57.656	2.679	13.825"
60.023,0.716,3.758,0.895,138.158,-68.833,154.355,0,333.652,0,57.653,2.677,13.815,"60.023	0.716	3.758	0.895	138.158	-68.833	154.355	0.000	333.652	0.000	57.653	2.677	13.815"
60.023,0.716,3.758,0.895,138.158,-68.833,154.355,0,333.652,0,57.653,2.677,13.815,"60.023	0.716	3.758	0.895	138.158	-68.833	154.355	0.000	333.652	0.000	57.653	2.677	13.815"
60.024,0.713,3.794,0.895,138.264,-68.755,154.416,0,333.783,0,57.646,2.679,13.826,"60.024	0.713	3.794	0.895	138.264	-68.755	154.416	0.000	333.783	0.000	57.646	2.679	13.826"
60.024,0.713,3.792,0.896,138.37,-68.768,154.516,0,333.64,0,57.643,2.681,13.836,"60.024	0.713	3.792	0.896	138.370	-68.768	154.516	0.000	333.640	0.000	57.643	2.681	13.836"
60.024,0.713,3.78,0.895,138.288,-68.791,154.453,0,333.648,0,57.641,2.68,13.828,"60.024	0.713	3.780	0.895	138.288	-68.791	154.453	0.000	333.648	0.000	57.641	2.680	13.828"
60.024,0.713,3.78,0.895,138.288,-68.791,154.453,0,333.648,0,57.641,2.68,13.828,"60.024	0.713	3.780	0.895	138.288	-68.791	154.453	0.000	333.648	0.000	57.641	2.680	13.828"
60.024,0.711,3.796,0.896,138.354,-68.675,154.461,0,333.702,0,57.635,2.68,13.835,"60.024	0.711	3.796	0.896	138.354	-68.675	154.461	0.000	333.702	0.000	57.635	2.680	13.835"
60.024,0.71,3.777,0.895,138.211,-68.771,154.375,0,333.603,0,57.63,2.679,13.821,"60.024	0.710	3.777	0.895	138.211	-68.771	154.375	0.000	333.603	0.000	57.630	2.679	13.821"
60.024,0.717,3.814,0.896,138.267,-68.673,154.382,0,333.818,0,57.627,2.679,13.826,"60.024	0.717	3.814	0.896	138.267	-68.673	154.382	0.000	333.818	0.000	57.627	2.679	13.826"
60.023,0.714,3.82,0.896,138.129,-68.545,154.201,0,333.747,0,57.621,2.676,13.812,"60.023	0.714	3.820	0.896	138.129	-68.545	154.201	0.000	333.747	0.000	57.621	2.676	13.812"
60.023,0.714,3.828,0.896,138.122,-68.576,154.209,0,333.806,0,57.62,2.676,13.812,"60.023	0.714	3.828	0.896	138.122	-68.576	154.209	0.000	333.806	0.000	57.620	2.676	13.812"
60.025,0.714,3.82,0.895,138.103,-68.786,154.285,0,333.627,0,57.625,2.677,13.81,"60.025	0.714	3.820	0.895	138.103	-68.786	154.285	0.000	333.627	0.000	57.625	2.677	13.810"
60.025,0.714,3.82,0.895,138.103,-68.786,154.285,0,333.627,0,57.625,2.677,13.81,"60.025	0.714	3.820	0.895	138.103	-68.786	154.285	0.000	333.627	0.000	57.625	2.677	13.810"
60.025,0.711,3.797,0.895,138.259,-68.75,154.409,0,333.567,0,57.62,2.68,13.825,"60.025	0.711	3.797	0.895	138.259	-68.750	154.409	0.000	333.567	0.000	57.620	2.680	13.825"
60.024,0.708,3.787,0.896,138.56,-68.808,154.705,0,333.651,0,57.611,2.685,13.855,"60.024	0.708	3.787	0.896	138.560	-68.808	154.705	0.000	333.651	0.000	57.611	2.685	13.855"
60.025,0.708,3.783,0.895,138.509,-68.929,154.712,0,333.735,0,57.616,2.685,13.85,"60.025	0.708	3.783	0.895	138.509	-68.929	154.712	0.000	333.735	0.000	57.616	2.685	13.850"
60.024,0.706,3.781,0.895,138.521,-69.162,154.827,0,333.535,0,57.622,2.687,13.852,"60.024	0.706	3.781	0.895	138.521	-69.162	154.827	0.000	333.535	0.000	57.622	2.687	13.852"
60.025,0.71,3.788,0.895,138.436,-69.029,154.691,0,333.498,0,57.625,2.684,13.843,"60.025	0.710	3.788	0.895	138.436	-69.029	154.691	0.000	333.498	0.000	57.625	2.684	13.843"
60.025,0.71,3.788,0.895,138.436,-69.029,154.691,0,333.498,0,57.625,2.684,13.843,"60.025	0.710	3.788	0.895	138.436	-69.029	154.691	0.000	333.498	0.000	57.625	2.684	13.843"
60.025,0.709,3.779,0.895,138.418,-69.018,154.671,0,333.637,0,57.623,2.684,13.841,"60.025	0.709	3.779	0.895	138.418	-69.018	154.671	0.000	333.637	0.000	57.623	2.684	13.841"
60.025,0.71,3.796,0.895,138.462,-69.101,154.747,0,333.689,0,57.629,2.685,13.846,"60.025	0.710	3.796	0.895	138.462	-69.101	154.747	0.000	333.689	0.000	57.629	2.685	13.846"
60.025,0.713,3.818,0.891,137.055,-69.787,153.8,0,333.267,0,57.636,2.668,13.705,"60.025	0.713	3.818	0.891	137.055	-69.787	153.800	0.000	333.267	0.000	57.636	2.668	13.705"
60.026,0.713,3.82,0.889,135.761,-69.998,152.745,0,332.908,0,57.64,2.65,13.576,"60.026	0.713	3.820	0.889	135.761	-69.998	152.745	0.000	332.908	0.000	57.640	2.650	13.576"
60.026,0.715,3.836,0.886,134.366,-70.191,151.595,0,332.758,0,57.643,2.63,13.436,"60.026	0.715	3.836	0.886	134.366	-70.191	151.595	0.000	332.758	0.000	57.643	2.630	13.436"
60.026,0.719,3.831,0.884,132.904,-70.219,150.314,0,332.31,0,57.641,2.608,13.29,"60.026	0.719	3.831	0.884	132.904	-70.219	150.314	0.000	332.310	0.000	57.641	2.608	13.290"
60.027,0.718,3.852,0.884,132.01,-69.914,149.381,0,332.223,0,57.638,2.592,13.201,"60.027	0.718	3.852	0.884	132.010	-69.914	149.381	0.000	332.223	0.000	57.638	2.592	13.201"
60.027,0.716,3.872,0.878,129.197,-70.607,147.231,0,332.843,0,57.635,2.555,12.919,"60.027	0.716	3.872	0.878	129.197	-70.607	147.231	0.000	332.843	0.000	57.635	2.555	12.919"
60.027,0.718,3.988,0.852,119.799,-73.486,140.542,0,329.776,0,57.628,2.439,11.979,"60.027	0.718	3.988	0.852	119.799	-73.486	140.542	0.000	329.776	0.000	57.628	2.439	11.979"
60.027,0.721,4.105,0.832,111.696,-74.393,134.202,0,328.235,0,57.626,2.329,11.169,"60.027	0.721	4.105	0.832	111.696	-74.393	134.202	0.000	328.235	0.000	57.626	2.329	11.169"
60.028,0.718,4.406,0.786,98.493,-77.436,125.288,0,324.333,0,57.618,2.174,9.849,"60.028	0.718	4.406	0.786	98.493	-77.436	125.288	0.000	324.333	0.000	57.618	2.174	9.849"
60.028,0.72,4.899,0.742,87.396,-79.014,117.819,0,319.327,0,57.613,2.045,8.739,"60.028	0.720	4.899	0.742	87.396	-79.014	117.819	0.000	319.327	0.000	57.613	2.045	8.739"
60.029,0.714,5.412,0.713,80.737,-79.434,113.262,0,316.422,0,57.61,1.966,8.073,"60.029	0.714	5.412	0.713	80.737	-79.434	113.262	0.000	316.422	0.000	57.610	1.966	8.073"
60.029,0.715,5.792,0.691,76.193,-79.734,110.286,0,315.263,0,57.607,1.914,7.619,"60.029	0.715	5.792	0.691	76.193	-79.734	110.286	0.000	315.263	0.000	57.607	1.914	7.619"
60.029,0.72,6.144,0.656,70.75,-81.365,107.824,0,312.331,0,57.604,1.872,7.075,"60.029	0.720	6.144	0.656	70.750	-81.365	107.824	0.000	312.331	0.000	57.604	1.872	7.075"
60.03,0.717,6.408,0.631,67.004,-82.468,106.257,0,309.775,0,57.602,1.845,6.7,"60.030	0.717	6.408	0.631	67.004	-82.468	106.257	0.000	309.775	0.000	57.602	1.845	6.700"
60.03,0.72,6.577,0.618,65.033,-82.831,105.31,0,308.445,0,57.603,1.828,6.503,"60.030	0.720	6.577	0.618	65.033	-82.831	105.310	0.000	308.445	0.000	57.603	1.828	6.503"
60.029,0.727,6.65,0.612,64.116,-82.891,104.794,0,308.047,0,57.6,1.819,6.411,"60.029	0.727	6.650	0.612	64.116	-82.891	104.794	0.000	308.047	0.000	57.600	1.819	6.411"
60.029,0.722,6.748,0.592,61.492,-83.756,103.906,0,307.947,0,57.597,1.804,6.149,"60.029	0.722	6.748	0.592	61.492	-83.756	103.906	0.000	307.947	0.000	57.597	1.804	6.149"
60.029,0.722,6.885,0.546,56.091,-86.147,102.798,0,304.678,0,57.588,1.785,5.609,"60.029	0.722	6.885	0.546	56.091	-86.147	102.798	0.000	304.678	0.000	57.588	1.785	5.609"
60.03,0.726,7.051,0.483,49.201,-89.254,101.916,0,300.781,0,57.585,1.77,4.92,"60.030	0.726	7.051	0.483	49.201	-89.254	101.916	0.000	300.781	0.000	57.585	1.770	4.920"
60.03,0.723,7.099,0.421,42.613,-91.811,101.219,0,297.5,0,57.572,1.758,4.261,"60.030	0.723	7.099	0.421	42.613	-91.811	101.219	0.000	297.500	0.000	57.572	1.758	4.261"
60.031,0.73,6.954,0.303,30.942,-97.482,102.275,0,290.19,0,57.551,1.777,3.094,"60.031	0.730	6.954	0.303	30.942	-97.482	102.275	0.000	290.190	0.000	57.551	1.777	3.094"
60.031,0.73,6.707,0.228,-23.825,-101.57,104.327,0,285.343,0,57.548,1.813,2.382,"60.031	0.730	6.707	0.228	-23.825	-101.570	104.327	0.000	285.343	0.000	57.548	1.813	2.382"
60.032,0.731,6.478,0.19,-20.23,-104.383,106.326,0,281.395,0,57.555,1.847,2.023,"60.032	0.731	6.478	0.190	-20.230	-104.383	106.326	0.000	281.395	0.000	57.555	1.847	2.023"
60.031,0.73,6.353,0.175,-18.795,-105.953,107.607,0,280.593,0,57.559,1.87,1.879,"60.031	0.730	6.353	0.175	-18.795	-105.953	107.607	0.000	280.593	0.000	57.559	1.870	1.879"
60.032,0.734,6.266,0.167,-18.089,-106.958,108.477,0,279.84,0,57.561,1.885,1.809,"60.032	0.734	6.266	0.167	-18.089	-106.958	108.477	0.000	279.840	0.000	57.561	1.885	1.809"
60.031,0.728,6.226,0.163,-17.747,-107.649,109.102,0,279.565,0,57.563,1.895,1.775,"60.031	0.728	6.226	0.163	-17.747	-107.649	109.102	0.000	279.565	0.000	57.563	1.895	1.775"
60.031,0.731,6.199,0.162,-17.698,-107.921,109.362,0,279.333,0,57.558,1.9,1.77,"60.031	0.731	6.199	0.162	-17.698	-107.921	109.362	0.000	279.333	0.000	57.558	1.900	1.770"
60.032,0.732,6.186,0.158,-17.286,-108.244,109.616,0,279.252,0,57.558,1.904,1.729,"60.032	0.732	6.186	0.158	-17.286	-108.244	109.616	0.000	279.252	0.000	57.558	1.904	1.729"
60.032,0.732,6.163,0.154,-16.924,-108.437,109.75,0,278.91,0,57.558,1.907,1.692,"60.032	0.732	6.163	0.154	-16.924	-108.437	109.750	0.000	278.910	0.000	57.558	1.907	1.692"
60.032,0.731,6.146,0.152,-16.683,-108.591,109.865,0,278.814,0,57.559,1.909,1.668,"60.032	0.731	6.146	0.152	-16.683	-108.591	109.865	0.000	278.814	0.000	57.559	1.909	1.668"
60.032,0.73,6.142,0.152,-16.673,-108.624,109.897,0,279.001,0,57.556,1.909,1.667,"60.032	0.730	6.142	0.152	-16.673	-108.624	109.897	0.000	279.001	0.000	57.556	1.909	1.667"
60.032,0.73,6.119,0.154,-16.913,-108.629,109.938,0,278.801,0,57.555,1.91,1.691,"60.032	0.730	6.119	0.154	-16.913	-108.629	109.938	0.000	278.801	0.000	57.555	1.910	1.691"
60.032,0.728,6.144,0.157,-17.271,-108.37,109.738,0,279.028,0,57.561,1.906,1.727,"60.032	0.728	6.144	0.157	-17.271	-108.370	109.738	0.000	279.028	0.000	57.561	1.906	1.727"
60.032,0.73,6.166,0.158,-17.331,-108.243,109.622,0,279.18,0,57.563,1.904,1.733,"60.032	0.730	6.166	0.158	-17.331	-108.243	109.622	0.000	279.180	0.000	57.563	1.904	1.733"
60.032,0.731,6.136,0.157,-17.169,-108.307,109.659,0,279.028,0,57.563,1.905,1.717,"60.032	0.731	6.136	0.157	-17.169	-108.307	109.659	0.000	279.028	0.000	57.563	1.905	1.717"
60.033,0.731,6.127,0.155,-16.998,-108.498,109.822,0,278.946,0,57.562,1.908,1.7,"60.033	0.731	6.127	0.155	-16.998	-108.498	109.822	0.000	278.946	0.000	57.562	1.908	1.700"
60.033,0.729,6.132,0.155,-17.092,-108.696,110.031,0,279.096,0,57.564,1.911,1.709,"60.033	0.729	6.132	0.155	-17.092	-108.696	110.031	0.000	279.096	0.000	57.564	1.911	1.709"
60.033,0.726,6.165,0.155,-17.048,-108.765,110.093,0,278.902,0,57.569,1.912,1.705,"60.033	0.726	6.165	0.155	-17.048	-108.765	110.093	0.000	278.902	0.000	57.569	1.912	1.705"
60.034,0.724,6.174,0.155,-17.092,-108.798,110.133,0,279.036,0,57.571,1.913,1.709,"60.034	0.724	6.174	0.155	-17.092	-108.798	110.133	0.000	279.036	0.000	57.571	1.913	1.709"
60.034,0.723,6.126,0.156,-17.181,-108.934,110.281,0,279.049,0,57.576,1.915,1.718,"60.034	0.723	6.126	0.156	-17.181	-108.934	110.281	0.000	279.049	0.000	57.576	1.915	1.718"
60.034,0.727,6.16,0.155,-17.101,-108.948,110.282,0,278.908,0,57.58,1.915,1.71,"60.034	0.727	6.160	0.155	-17.101	-108.948	110.282	0.000	278.908	0.000	57.580	1.915	1.710"
60.034,0.722,6.146,0.154,-16.972,-109.142,110.454,0,278.847,0,57.58,1.918,1.697,"60.034	0.722	6.146	0.154	-16.972	-109.142	110.454	0.000	278.847	0.000	57.580	1.918	1.697"
60.035,0.726,6.147,0.155,-17.077,-109.02,110.349,0,279.006,0,57.578,1.917,1.708,"60.035	0.726	6.147	0.155	-17.077	-109.020	110.349	0.000	279.006	0.000	57.578	1.917	1.708"
60.035,0.727,6.155,0.155,-17.135,-108.892,110.232,0,279.01,0,57.577,1.915,1.713,"60.035	0.727	6.155	0.155	-17.135	-108.892	110.232	0.000	279.010	0.000	57.577	1.915	1.713"
60.035,0.73,6.177,0.155,-17.118,-108.903,110.24,0,279.034,0,57.577,1.915,1.712,"60.035	0.730	6.177	0.155	-17.118	-108.903	110.240	0.000	279.034	0.000	57.577	1.915	1.712"
60.035,0.727,6.184,0.153,-16.89,-108.94,110.242,0,278.807,0,57.571,1.915,1.689,"60.035	0.727	6.184	0.153	-16.890	-108.940	110.242	0.000	278.807	0.000	57.571	1.915	1.689"
60.036,0.727,6.154,0.152,-16.774,-108.992,110.275,0,278.672,0,57.571,1.915,1.689,"60.036	0.727	6.154	0.152	-16.774	-108.992	110.275	0.000	278.672	0.000	57.571	1.915	1.689"
60.036,0.729,6.153,0.154,-16.939,-108.955,110.264,0,278.884,0,57.563,1.916,1.694,"60.036	0.729	6.153	0.154	-16.939	-108.955	110.264	0.000	278.884	0.000	57.563	1.916	1.694"
60.036,0.723,6.153,0.154,-16.957,-108.986,110.297,0,278.959,0,57.56,1.916,1.696,"60.036	0.723	6.153	0.154	-16.957	-108.986	110.297	0.000	278.959	0.000	57.560	1.916	1.696"
60.037,0.728,6.166,0.153,-16.894,-108.9,110.203,0,278.78,0,57.558,1.915,1.689,"60.037	0.728	6.166	0.153	-16.894	-108.900	110.203	0.000	278.780	0.000	57.558	1.915	1.689"
60.037,0.73,6.177,0.153,-16.842,-108.984,110.277,0,278.908,0,57.56,1.916,1.684,"60.037	0.730	6.177	0.153	-16.842	-108.984	110.277	0.000	278.908	0.000	57.560	1.916	1.684"
60.036,0.726,6.171,0.152,-16.731,-108.976,110.253,0,278.868,0,57.558,1.916,1.673,"60.036	0.726	6.171	0.152	-16.731	-108.976	110.253	0.000	278.868	0.000	57.558	1.916	1.673"
60.037,0.725,6.169,0.151,-16.696,-108.937,110.209,0,278.713,0,57.553,1.915,1.67,"60.037	0.725	6.169	0.151	-16.696	-108.937	110.209	0.000	278.713	0.000	57.553	1.915	1.670"
60.037,0.73,6.155,0.152,-16.756,-109.037,110.317,0,278.754,0,57.555,1.917,1.676,"60.037	0.730	6.155	0.152	-16.756	-109.037	110.317	0.000	278.754	0.000	57.555	1.917	1.676"
60.037,0.728,6.173,0.152,-16.807,-108.95,110.238,0,278.772,0,57.551,1.915,1.681,"60.037	0.728	6.173	0.152	-16.807	-108.950	110.238	0.000	278.772	0.000	57.551	1.915	1.681"
60.037,0.726,6.179,0.153,-16.826,-108.825,110.118,0,278.931,0,57.549,1.913,1.683,"60.037	0.726	6.179	0.153	-16.826	-108.825	110.118	0.000	278.931	0.000	57.549	1.913	1.683"
60.037,0.727,6.135,0.152,-16.732,-108.896,110.174,0,278.952,0,57.551,1.914,1.673,"60.037	0.727	6.135	0.152	-16.732	-108.896	110.174	0.000	278.952	0.000	57.551	1.914	1.673"
60.037,0.728,6.164,0.152,-16.747,-108.978,110.257,0,278.857,0,57.558,1.916,1.675,"60.037	0.728	6.164	0.152	-16.747	-108.978	110.257	0.000	278.857	0.000	57.558	1.916	1.675"
60.037,0.729,6.142,0.149,-16.422,-109.086,110.315,0,278.721,0,57.56,1.917,1.642,"60.037	0.729	6.142	0.149	-16.422	-109.086	110.315	0.000	278.721	0.000	57.560	1.917	1.642"
60.037,0.726,6.119,0.149,-16.398,-109.183,110.408,0,278.57,0,57.559,1.918,1.64,"60.037	0.726	6.119	0.149	-16.398	-109.183	110.408	0.000	278.570	0.000	57.559	1.918	1.640"
60.036,0.728,6.102,0.149,-16.491,-109.136,110.375,0,278.57,0,57.547,1.918,1.649,"60.036	0.728	6.102	0.149	-16.491	-109.136	110.375	0.000	278.570	0.000	57.547	1.918	1.649"
60.036,0.725,6.086,0.148,-16.351,-109.292,110.508,0,278.627,0,57.55,1.92,1.635,"60.036	0.725	6.086	0.148	-16.351	-109.292	110.508	0.000	278.627	0.000	57.550	1.920	1.635"
60.036,0.731,6.099,0.148,-16.397,-109.42,110.641,0,278.707,0,57.554,1.922,1.64,"60.036	0.731	6.099	0.148	-16.397	-109.420	110.641	0.000	278.707	0.000	57.554	1.922	1.640"
60.036,0.727,6.104,0.149,-16.499,-109.366,110.603,0,278.562,0,57.556,1.922,1.65,"60.036	0.727	6.104	0.149	-16.499	-109.366	110.603	0.000	278.562	0.000	57.556	1.922	1.650"
60.036,0.726,6.091,0.149,-16.494,-109.37,110.607,0,278.512,0,57.555,1.922,1.649,"60.036	0.726	6.091	0.149	-16.494	-109.370	110.607	0.000	278.512	0.000	57.555	1.922	1.649"
60.036,0.725,6.052,0.149,-16.496,-109.451,110.687,0,278.667,0,57.551,1.923,1.65,"60.036	0.725	6.052	0.149	-16.496	-109.451	110.687	0.000	278.667	0.000	57.551	1.923	1.650"
60.036,0.729,6.102,0.148,-16.362,-109.51,110.726,0,278.666,0,57.558,1.924,1.636,"60.036	0.729	6.102	0.148	-16.362	-109.510	110.726	0.000	278.666	0.000	57.558	1.924	1.636"
60.036,0.727,6.11,0.148,-16.425,-109.423,110.649,0,278.654,0,57.556,1.922,1.642,"60.036	0.727	6.110	0.148	-16.425	-109.423	110.649	0.000	278.654	0.000	57.556	1.922	1.642"
60.036,0.727,6.092,0.149,-16.507,-109.294,110.534,0,278.578,0,57.554,1.921,1.651,"60.036	0.727	6.092	0.149	-16.507	-109.294	110.534	0.000	278.578	0.000	57.554	1.921	1.651"
60.036,0.726,6.077,0.15,-16.574,-109.405,110.654,0,278.64,0,57.556,1.923,1.657,"60.036	0.726	6.077	0.150	-16.574	-109.405	110.654	0.000	278.640	0.000	57.556	1.923	1.657"
60.036,0.732,6.088,0.15,-16.597,-109.488,110.739,0,278.761,0,57.56,1.924,1.66,"60.036	0.732	6.088	0.150	-16.597	-109.488	110.739	0.000	278.761	0.000	57.560	1.924	1.660"
60.036,0.732,6.088,0.15,-16.597,-109.488,110.739,0,278.761,0,57.56,1.924,1.66,"60.036	0.732	6.088	0.150	-16.597	-109.488	110.739	0.000	278.761	0.000	57.560	1.924	1.660"
60.036,0.732,6.093,0.149,-16.545,-109.576,110.818,0,278.495,0,57.565,1.925,1.654,"60.036	0.732	6.093	0.149	-16.545	-109.576	110.818	0.000	278.495	0.000	57.565	1.925	1.654"
60.034,0.732,6.088,0.151,-16.672,-109.427,110.69,0,278.735,0,57.563,1.923,1.667,"60.034	0.732	6.088	0.151	-16.672	-109.427	110.690	0.000	278.735	0.000	57.563	1.923	1.667"
60.035,0.731,6.104,0.15,-16.578,-109.44,110.688,0,278.765,0,57.562,1.923,1.658,"60.035	0.731	6.104	0.150	-16.578	-109.440	110.688	0.000	278.765	0.000	57.562	1.923	1.658"
60.033,0.727,6.071,0.149,-16.543,-109.426,110.669,0,278.676,0,57.559,1.923,1.654,"60.033	0.727	6.071	0.149	-16.543	-109.426	110.669	0.000	278.676	0.000	57.559	1.923	1.654"
60.033,0.728,6.052,0.149,-16.541,-109.407,110.65,0,278.716,0,57.552,1.923,1.654,"60.033	0.728	6.052	0.149	-16.541	-109.407	110.650	0.000	278.716	0.000	57.552	1.923	1.654"
60.033,0.728,6.049,0.151,-16.659,-109.417,110.678,0,278.595,0,57.551,1.923,1.666,"60.033	0.728	6.049	0.151	-16.659	-109.417	110.678	0.000	278.595	0.000	57.551	1.923	1.666"
60.033,0.731,6.031,0.149,-16.521,-109.537,110.776,0,278.495,0,57.551,1.925,1.652,"60.033	0.731	6.031	0.149	-16.521	-109.537	110.776	0.000	278.495	0.000	57.551	1.925	1.652"
60.033,0.731,6.062,0.15,-16.617,-109.365,110.62,0,278.675,0,57.551,1.922,1.662,"60.033	0.731	6.062	0.150	-16.617	-109.365	110.620	0.000	278.675	0.000	57.551	1.922	1.662"
60.032,0.734,6.077,0.152,-16.756,-109.234,110.511,0,278.811,0,57.551,1.92,1.675,"60.032	0.734	6.077	0.152	-16.756	-109.234	110.511	0.000	278.811	0.000	57.551	1.920	1.675"
60.031,0.73,6.068,0.153,-16.884,-109.206,110.503,0,278.986,0,57.554,1.92,1.688,"60.031	0.730	6.068	0.153	-16.884	-109.206	110.503	0.000	278.986	0.000	57.554	1.920	1.688"
60.032,0.729,6.063,0.153,-16.939,-109.349,110.653,0,278.728,0,57.559,1.922,1.694,"60.032	0.729	6.063	0.153	-16.939	-109.349	110.653	0.000	278.728	0.000	57.559	1.922	1.694"
60.031,0.728,6.067,0.152,-16.831,-109.341,110.629,0,278.862,0,57.563,1.922,1.683,"60.031	0.728	6.067	0.152	-16.831	-109.341	110.629	0.000	278.862	0.000	57.563	1.922	1.683"
60.031,0.733,6.063,0.151,-16.673,-109.406,110.669,0,278.609,0,57.57,1.922,1.667,"60.031	0.733	6.063	0.151	-16.673	-109.406	110.669	0.000	278.609	0.000	57.570	1.922	1.667"
60.03,0.732,6.083,0.152,-16.858,-109.29,110.583,0,278.536,0,57.572,1.921,1.686,"60.030	0.732	6.083	0.152	-16.858	-109.290	110.583	0.000	278.536	0.000	57.572	1.921	1.686"
60.029,0.729,6.063,0.153,-16.942,-109.234,110.54,0,278.838,0,57.57,1.92,1.694,"60.029	0.729	6.063	0.153	-16.942	-109.234	110.540	0.000	278.838	0.000	57.570	1.920	1.694"
60.029,0.728,6.076,0.155,-17.085,-109.252,110.58,0,278.941,0,57.57,1.921,1.708,"60.029	0.728	6.076	0.155	-17.085	-109.252	110.580	0.000	278.941	0.000	57.570	1.921	1.708"
60.029,0.732,6.087,0.155,-17.136,-109.241,110.577,0,278.998,0,57.57,1.921,1.713,"60.029	0.732	6.087	0.155	-17.136	-109.241	110.577	0.000	278.998	0.000	57.570	1.921	1.713"
