60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
60.003	0.613	34.005	0.005	7.161	-1533.026	1533.043	0.000	0.062	8.000	118.585	12.928	3810.996
59.391	16.860	56.601	-0.034	-57.906	1707.860	1708.842	0.000	320.517	1.000	113.114	15.107	3813.873
59.391	16.860	56.601	-0.034	-57.906	1707.860	1708.842	0.000	320.517	1.000	113.114	15.107	3813.873
60.003	0.614	34.007	0.005	7.326	-1535.131	1535.148	0.000	2.983	8.000	118.699	12.933	3802.291
60.003	0.614	34.007	0.005	7.326	-1535.131	1535.148	0.000	2.983	8.000	118.699	12.933	3802.291
60.003	0.614	34.007	0.005	7.326	-1535.131	1535.148	0.000	2.983	8.000	118.699	12.933	3802.291
60.003	0.616	34.007	0.005	7.312	1535.169	1535.187	0.000	356.429	1.000	118.700	12.933	3803.758
60.003	0.616	34.007	0.005	7.312	1535.169	1535.187	0.000	356.429	1.000	118.700	12.933	3803.758
60.003	0.615	34.003	0.005	7.296	1535.153	1535.170	0.000	359.889	1.000	118.700	12.933	3805.219
60.003	0.615	34.003	0.005	7.296	1535.153	1535.170	0.000	359.889	1.000	118.700	12.933	3805.219
60.003	0.614	34.000	0.005	7.328	-1535.137	1535.153	0.000	6.365	8.000	118.700	12.933	3806.678
60.003	0.614	34.000	0.005	7.328	-1535.137	1535.153	0.000	6.365	8.000	118.700	12.933	3806.678
60.003	0.614	33.994	0.005	7.355	-1535.151	1535.169	0.000	3.239	8.000	118.701	12.933	3808.145
60.003	0.614	33.994	0.005	7.355	-1535.151	1535.169	0.000	3.239	8.000	118.701	12.933	3808.145
60.003	0.614	34.004	0.005	7.328	1535.249	1535.267	0.000	348.569	1.000	118.704	12.934	3809.615
60.003	0.614	34.004	0.005	7.328	1535.249	1535.267	0.000	348.569	1.000	118.704	12.934	3809.615
60.003	0.614	34.004	0.005	7.328	1535.249	1535.267	0.000	348.569	1.000	118.704	12.934	3809.615
60.003	0.616	34.005	0.005	7.289	1535.217	1535.234	0.000	353.368	1.000	118.703	12.933	3811.080
60.003	0.616	34.005	0.005	7.289	1535.217	1535.234	0.000	353.368	1.000	118.703	12.933	3811.080
60.003	0.614	33.997	0.005	7.317	-1535.258	1535.275	0.000	10.326	8.000	118.703	12.934	3812.539
60.003	0.614	33.997	0.005	7.317	-1535.258	1535.275	0.000	10.326	8.000	118.703	12.934	3812.539
60.003	0.614	33.992	0.005	7.333	-1535.227	1535.244	0.000	8.122	8.000	118.705	12.933	3814.002
60.003	0.614	33.992	0.005	7.333	-1535.227	1535.244	0.000	8.122	8.000	118.705	12.933	3814.002
60.003	0.614	33.994	0.005	7.315	-1535.328	1535.346	0.000	8.824	8.000	118.705	12.934	3815.469
60.003	0.614	33.994	0.005	7.315	-1535.328	1535.346	0.000	8.824	8.000	118.705	12.934	3815.469
60.003	0.614	33.994	0.005	7.315	-1535.328	1535.346	0.000	8.824	8.000	118.705	12.934	3815.469
60.003	0.614	33.995	0.005	7.295	-1535.335	1535.353	0.000	0.397	8.000	118.703	12.934	3816.932
60.003	0.614	33.995	0.005	7.295	-1535.335	1535.353	0.000	0.397	8.000	118.703	12.934	3816.932
60.003	0.614	33.992	0.005	7.328	1535.315	1535.333	0.000	353.098	1.000	118.704	12.934	3818.391
60.003	0.614	33.992	0.005	7.328	1535.315	1535.333	0.000	353.098	1.000	118.704	12.934	3818.391
60.003	0.614	33.988	0.005	7.347	1535.312	1535.329	0.000	357.345	1.000	118.704	12.934	3819.855
60.003	0.614	33.988	0.005	7.347	1535.312	1535.329	0.000	357.345	1.000	118.704	12.934	3819.855
60.003	0.614	33.988	0.005	7.347	1535.312	1535.329	0.000	357.345	1.000	118.704	12.934	3819.855
60.003	0.614	33.986	0.005	7.321	1535.297	1535.314	0.000	359.943	1.000	118.704	12.934	3821.324
60.003	0.614	33.986	0.005	7.321	1535.297	1535.314	0.000	359.943	1.000	118.704	12.934	3821.324
60.003	0.614	33.997	0.005	7.339	1535.305	1535.322	0.000	359.595	1.000	118.705	12.934	3822.789
60.003	0.614	33.997	0.005	7.339	1535.305	1535.322	0.000	359.595	1.000	118.705	12.934	3822.789
60.003	0.615	33.996	0.005	7.290	-1535.289	1535.307	0.000	3.656	8.000	118.704	12.934	3824.256
60.003	0.615	33.996	0.005	7.290	-1535.289	1535.307	0.000	3.656	8.000	118.704	12.934	3824.256
60.003	0.614	33.998	0.005	7.336	-1535.314	1535.332	0.000	1.441	8.000	118.707	12.934	3825.715
60.003	0.615	33.992	0.005	7.292	-1535.348	1535.365	0.000	7.911	8.000	118.709	12.934	3827.182
60.003	0.615	33.992	0.005	7.292	-1535.348	1535.365	0.000	7.911	8.000	118.709	12.934	3827.182
60.003	0.613	34.002	0.005	7.297	-1535.336	1535.354	0.000	0.609	8.000	118.710	12.934	3828.641
60.003	0.613	34.002	0.005	7.297	-1535.336	1535.354	0.000	0.609	8.000	118.710	12.934	3828.641
60.003	0.614	34.006	0.005	7.275	-1535.350	1535.367	0.000	7.124	8.000	118.708	12.934	3830.100
60.003	0.614	34.006	0.005	7.275	-1535.350	1535.367	0.000	7.124	8.000	118.708	12.934	3830.100
60.003	0.615	34.013	0.005	7.318	1535.338	1535.355	0.000	358.008	1.000	118.708	12.934	3831.555
60.003	0.613	34.009	0.005	7.268	-1535.396	1535.414	0.000	7.677	8.000	118.709	12.934	3833.018
60.003	0.613	34.009	0.005	7.268	-1535.396	1535.414	0.000	7.677	8.000	118.709	12.934	3833.018
60.003	0.614	33.999	0.005	7.332	1535.402	1535.420	0.000	354.762	1.000	118.708	12.934	3834.471
60.003	0.614	33.999	0.005	7.332	1535.402	1535.420	0.000	354.762	1.000	118.708	12.934	3834.471
60.003	0.614	34.006	0.005	7.302	-1535.438	1535.456	0.000	10.201	8.000	118.709	12.935	3835.937
60.003	0.613	34.008	0.005	7.349	-1535.441	1535.459	0.000	4.012	8.000	118.709	12.935	3837.398
60.003	0.613	34.008	0.005	7.349	-1535.441	1535.459	0.000	4.012	8.000	118.709	12.935	3837.398
60.003	0.615	34.009	0.005	7.311	1535.442	1535.460	0.000	357.581	1.000	118.708	12.935	3838.867
60.003	0.615	34.009	0.005	7.311	1535.442	1535.460	0.000	357.581	1.000	118.708	12.935	3838.867
60.003	0.615	34.003	0.005	7.269	-1535.422	1535.438	0.000	5.448	8.000	118.709	12.934	3840.330
60.003	0.613	33.991	0.005	7.292	-1535.408	1535.425	0.000	4.456	8.000	118.709	12.934	3841.783
60.003	0.613	33.991	0.005	7.292	-1535.408	1535.425	0.000	4.456	8.000	118.709	12.934	3841.783
60.003	0.614	33.998	0.005	7.317	-1535.397	1535.414	0.000	6.899	8.000	118.708	12.934	3843.242
