60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
60.020	79.355	161.034	-0.912	-0.014	-0.006	0.016	0.000	56.855	8.000	0.434	0.036	225.392
59.231	6.561	32.271	0.212	2.760	12.694	12.991	0.000	319.931	1.000	110.892	0.117	225.387
59.231	6.561	32.271	0.212	2.760	12.694	12.991	0.000	319.931	1.000	110.892	0.117	225.387
60.003	0.043	31.250	0.294	3.384	11.007	11.515	0.000	289.474	1.000	118.617	0.097	225.939
60.003	0.043	31.250	0.294	3.384	11.007	11.515	0.000	289.474	1.000	118.617	0.097	225.939
60.003	0.041	30.981	0.295	3.413	11.039	11.554	0.000	289.997	1.000	118.619	0.097	226.615
60.003	0.041	30.981	0.295	3.413	11.039	11.554	0.000	289.997	1.000	118.619	0.097	226.615
60.003	0.040	30.949	0.295	3.402	11.033	11.546	0.000	290.410	1.000	118.619	0.097	227.298
60.003	0.040	30.949	0.295	3.402	11.033	11.546	0.000	290.410	1.000	118.619	0.097	227.298
